cell_id,row,col,R_mean_2020,R_std_2020,G_mean_2020,G_std_2020,B_mean_2020,B_std_2020,NDVI_1_mean_2020,NDVI_1_std_2020,NDVI_2_mean_2020,NDVI_2_std_2020,NDVI_3_mean_2020,NDVI_3_std_2020,SWIR_1_mean_2020,SWIR_1_std_2020,SWIR_2_mean_2020,SWIR_2_std_2020,SWIR_3_mean_2020,SWIR_3_std_2020
10,0,10,91.14099884033205,81.87818908691406,103.45570373535156,82.5455551147461,97.93930053710938,86.89226531982422,123.1793975830078,96.15211486816406,182.10989379882807,41.0027961730957,0.0,0.0,104.16580200195312,78.01579284667969,212.08450317382807,42.13086318969727,91.62760162353516,81.80747985839844
11,0,11,62.59939956665039,51.21426010131836,73.34439849853516,53.85834503173828,65.71829986572266,58.67789459228516,112.8831024169922,80.09729766845703,182.3404998779297,37.5325927734375,0.0,0.0,79.07440185546875,48.63169860839844,198.0352020263672,37.708831787109375,63.12799835205078,51.18240737915039
12,0,12,80.44869995117188,48.84679412841797,89.64070129394531,49.25004577636719,80.30069732666016,52.23373794555664,148.33689880371094,77.82308197021484,198.0802001953125,35.68476867675781,0.0,0.0,103.7082977294922,48.64754104614258,217.6540985107422,36.55279541015625,80.96730041503906,48.850189208984375
13,0,13,90.99089813232422,77.03160858154297,101.00340270996094,75.27046203613281,92.34850311279295,78.49713897705078,133.06939697265625,95.04653930664062,181.82069396972656,37.16100692749024,0.0,0.0,104.06739807128906,71.45149993896484,217.2772979736328,39.255855560302734,91.48390197753906,76.98606872558594
14,0,14,115.29769897460938,70.77975463867188,125.902099609375,70.90369415283203,119.6572036743164,74.20028686523438,183.8791961669922,81.571044921875,203.5767059326172,34.70569610595703,0.0,0.0,122.26589965820312,64.16322326660156,217.6855926513672,49.49643707275391,115.81719970703124,70.74803161621094
15,0,15,90.77020263671876,50.11238479614258,99.61150360107422,49.50454330444336,89.69519805908203,50.202030181884766,160.92100524902344,74.1437759399414,204.4122009277344,33.96331787109375,0.0,0.0,110.98819732666016,51.837379455566406,227.67239379882807,35.64259338378906,91.29019927978516,50.12297439575195
16,0,16,86.04499816894531,49.29462432861328,95.54090118408205,50.7911376953125,85.54840087890625,53.584510803222656,157.2845001220703,82.57891845703125,203.3657989501953,38.69662857055664,0.0,0.0,106.1176986694336,48.53546142578125,223.8800048828125,36.987789154052734,86.56300354003906,49.30459976196289
17,0,17,56.00170135498047,57.10671615600586,62.40950012207031,57.361358642578125,48.18149948120117,58.15093612670898,84.10489654541016,95.83282470703124,166.31520080566406,42.91301345825195,0.0,0.0,84.30449676513672,59.12988662719727,201.33290100097656,46.88776397705078,56.52090072631836,57.09946823120117
18,0,18,33.76029968261719,30.136404037475582,40.92430114746094,19.53739356994629,22.302600860595703,13.019916534423828,36.6156005859375,74.2713851928711,145.25360107421875,34.40830612182617,0.0,0.0,77.61979675292969,49.06362915039063,229.5995941162109,26.618183135986328,34.270198822021484,30.143966674804688
19,0,19,54.20349884033203,34.742530822753906,66.7605972290039,21.702661514282227,35.59080123901367,20.923664093017575,71.67630004882812,93.5949935913086,162.2722930908203,44.4350700378418,0.0,0.0,122.33070373535156,38.27415084838867,246.50149536132807,20.509735107421875,54.71530151367188,34.72896194458008
