cell_id,row,col,R_mean_diff,R_std_diff,G_mean_diff,G_std_diff,B_mean_diff,B_std_diff,NDVI_1_mean_diff,NDVI_1_std_diff,NDVI_2_mean_diff,NDVI_2_std_diff,NDVI_3_mean_diff,NDVI_3_std_diff,SWIR_1_mean_diff,SWIR_1_std_diff,SWIR_2_mean_diff,SWIR_2_std_diff,SWIR_3_mean_diff,SWIR_3_std_diff
713,17,33,31.67989921569824,13.985358238220217,44.410400390625,11.163707733154297,30.13050079345703,10.94690227508545,33.354400634765625,48.45538330078125,143.85580444335938,21.55206298828125,0.0,0.0,69.16790008544922,16.65322494506836,223.5377960205078,22.702810287475582,32.19279861450195,13.98299789428711
714,17,34,33.77109909057617,19.36034202575684,44.55440139770508,15.000861167907717,31.300199508666992,14.9857816696167,60.084999084472656,74.23177337646484,150.20559692382812,26.954036712646484,0.0,0.0,65.18289947509766,23.65313148498535,194.55679321289065,40.36978912353516,34.28200149536133,19.34333229064941
715,17,35,30.95429992675781,19.400747299194336,42.355098724365234,14.60809326171875,28.83289909362793,12.5298433303833,52.615501403808594,71.57154846191406,146.72360229492188,28.033052444458008,0.0,0.0,63.71870040893555,26.402082443237305,200.4866943359375,52.31344604492188,31.468700408935547,19.3946475982666
716,17,36,51.5369987487793,51.53258514404297,56.0984992980957,35.48796463012695,38.43000030517578,27.722412109375,66.25849914550781,90.09236907958984,155.55479431152344,36.52412796020508,0.0,0.0,99.82689666748048,62.76694107055664,229.7675018310547,27.358198165893555,52.04109954833984,51.51865768432617
717,17,37,67.2394027709961,46.903751373291016,69.52200317382812,35.428409576416016,49.4109992980957,33.755802154541016,101.5916976928711,97.67230987548828,167.68519592285156,39.68197250366211,0.0,0.0,128.88369750976562,59.80828857421875,232.5493011474609,28.518712997436523,67.73799896240234,46.89320373535156
718,17,38,51.95109939575195,31.84479331970215,60.20249938964844,21.058074951171875,38.58660125732422,16.330717086791992,94.45140075683594,93.41437530517578,150.939697265625,55.09893035888672,0.0,0.0,101.60569763183594,57.527130126953125,217.48269653320312,67.96479034423828,52.45069885253906,31.84697532653809
719,17,39,67.85555267333984,29.97751808166504,69.60733032226562,16.946983337402344,47.66377639770508,16.79608726501465,116.25777435302734,88.50941467285156,183.23178100585935,41.235958099365234,0.0,0.0,140.86199951171875,38.720977783203125,240.97044372558597,24.272136688232425,68.36421966552734,29.96599578857422
720,18,0,80.66190338134766,36.5587043762207,73.2654037475586,27.58889389038086,55.2151985168457,27.18063163757324,180.72210693359372,81.65570831298828,200.3524932861328,37.20302963256836,0.0,0.0,137.5583953857422,34.940921783447266,203.01190185546875,31.995086669921875,81.18219757080078,36.55454635620117
721,18,1,68.81500244140625,27.448362350463867,66.14009857177734,22.56576919555664,49.94960021972656,22.806415557861328,167.47900390625,78.09204864501953,200.0030059814453,35.750755310058594,0.0,0.0,127.73280334472656,25.275081634521484,195.1414031982422,31.694238662719727,69.33200073242188,27.44849967956543
722,18,2,73.67459869384766,35.45642852783203,67.54889678955078,23.56365776062012,48.78879928588867,22.189289093017575,158.80990600585938,87.0779037475586,196.07000732421875,37.20949172973633,0.0,0.0,131.1013946533203,40.46892547607422,211.47300720214844,29.562864303588867,74.17729949951172,35.46284484863281
723,18,3,62.7422981262207,41.36411285400391,60.06719970703125,22.48372459411621,39.01369857788086,19.29411506652832,107.2042999267578,98.97799682617188,172.30760192871094,39.1539306640625,0.0,0.0,122.87090301513672,51.57001495361328,235.6685028076172,29.30699920654297,63.2593994140625,41.35855865478516
724,18,4,51.60200119018555,27.671152114868164,56.0884017944336,16.952838897705078,33.474098205566406,13.407039642333984,77.48570251464844,68.4804458618164,164.74420166015625,30.435726165771484,0.0,0.0,124.31600189208984,39.79268646240234,244.05409240722656,19.751691818237305,52.1254997253418,27.66489791870117
725,18,5,106.7156982421875,55.88753509521485,100.77799987792967,51.13997268676758,85.45480346679688,52.67982864379883,227.10330200195312,57.17667388916016,166.33709716796875,50.76823043823242,0.0,0.0,147.66529846191406,45.60792541503906,172.5590057373047,54.323516845703125,107.2041015625,55.83658981323242
726,18,6,111.16699981689452,55.38312530517578,102.5156021118164,51.67171096801758,82.49410247802734,53.46835708618164,221.82760620117188,57.25742721557617,188.9954071044922,45.81350326538086,0.0,0.0,160.9976043701172,40.87496566772461,196.910400390625,46.63365936279297,111.65239715576172,55.30597305297852
727,18,7,121.15789794921876,57.24604415893555,113.8394012451172,55.989559173583984,99.1001968383789,57.1114387512207,238.36810302734372,45.44530487060547,158.99819946289062,48.243431091308594,0.0,0.0,163.0540008544922,40.704551696777344,171.35830688476562,46.63688659667969,121.6312026977539,57.145469665527344
728,18,8,102.8843994140625,58.274635314941406,99.7375030517578,53.19825744628906,81.92179870605469,55.0587272644043,185.69309997558597,84.66938018798828,164.202392578125,43.56660461425781,0.0,0.0,142.62350463867188,39.38914489746094,204.2068023681641,48.12542724609375,103.37319946289062,58.22132110595703
729,18,9,80.74089813232422,29.41307640075684,74.8031005859375,24.44121360778809,54.81710052490234,25.21229362487793,179.46969604492188,73.14422607421875,199.127197265625,35.76225280761719,0.0,0.0,143.985107421875,27.320934295654297,207.75680541992188,41.91019058227539,81.2572021484375,29.38432884216309
730,18,10,103.76080322265624,53.123722076416016,96.38680267333984,47.79508590698242,76.95189666748047,41.27748107910156,216.00100708007807,63.2473030090332,178.8798065185547,42.61199188232422,0.0,0.0,152.18600463867188,43.022239685058594,181.84669494628903,46.813255310058594,104.2406005859375,53.04798126220703
731,18,11,108.05470275878906,43.28340911865234,99.48069763183594,38.839691162109375,83.57389831542969,39.14882278442383,230.2626037597656,58.140113830566406,165.3032989501953,42.6422233581543,0.0,0.0,153.0428924560547,42.58158493041992,166.74940490722656,38.42030334472656,108.5728988647461,43.26820755004883
732,18,12,80.95230102539062,28.12179946899414,69.31890106201172,24.702396392822266,54.98529815673828,23.2755126953125,231.49420166015625,52.33451843261719,185.51719665527344,40.04747009277344,0.0,0.0,139.77239990234375,24.05845832824707,140.37460327148438,37.63355255126953,81.46530151367188,28.11747932434082
733,18,13,82.16999816894531,32.20748519897461,72.70780181884766,29.216909408569336,60.034698486328125,28.18011283874512,233.2720947265625,55.96601867675781,170.7642059326172,42.12129211425781,0.0,0.0,140.02340698242188,31.27145767211914,131.9123992919922,36.04597091674805,82.66570281982422,32.19441223144531
734,18,14,96.68840026855467,43.94154357910156,83.17449951171875,42.33827972412109,70.17769622802734,41.02839660644531,249.2700042724609,25.59450912475586,159.33450317382812,40.61241912841797,0.0,0.0,159.61199951171875,34.96932601928711,131.2530059814453,39.22246551513672,97.1875,43.89601516723633
735,18,15,98.90640258789062,41.27497482299805,87.84459686279297,37.27614212036133,74.48899841308594,35.198612213134766,246.6855010986328,33.47809982299805,154.8076934814453,42.83612823486328,0.0,0.0,143.6352996826172,31.780841827392575,134.3144073486328,39.22525024414063,99.4197006225586,41.26246643066406
736,18,16,85.31430053710938,41.537696838378906,78.2239990234375,35.08382797241211,62.27009963989258,32.850154876708984,206.29660034179688,84.46163940429688,166.9897003173828,41.747802734375,0.0,0.0,131.25169372558594,38.67378234863281,160.91859436035156,53.76698684692383,85.82499694824219,41.52526092529297
737,18,17,93.17949676513672,44.57573318481445,84.71939849853516,41.78438949584961,69.78079986572266,41.47251892089844,226.20230102539065,60.80177307128906,178.9033966064453,43.32699203491211,0.0,0.0,139.6186065673828,37.36299133300781,157.96290588378906,44.67257308959961,93.67890167236328,44.51676177978516
738,18,18,58.24879837036133,30.17769241333008,58.75410079956055,21.480247497558597,42.45209884643555,20.99858283996582,135.08079528808594,98.94175720214844,174.6903076171875,39.40479278564453,0.0,0.0,107.67569732666016,35.389862060546875,196.38560485839844,53.85275650024414,58.774200439453125,30.151660919189453
739,18,19,61.382598876953125,26.203086853027344,60.35409927368164,20.097543716430664,44.30559921264648,19.84861183166504,149.2093048095703,88.24635314941406,193.2832946777344,38.79433441162109,0.0,0.0,117.61920166015624,28.011127471923828,198.2789001464844,38.06253433227539,61.91189956665039,26.18893051147461
740,18,20,54.55540084838867,28.7791805267334,56.7859992980957,21.809181213378903,41.38249969482422,21.32676315307617,121.50420379638672,98.6848602294922,181.49110412597656,43.66259002685547,0.0,0.0,111.59860229492188,38.073028564453125,207.85780334472656,39.17839813232422,55.06740188598633,28.77574157714844
741,18,21,35.80739974975586,27.081375122070312,45.69070053100586,22.19522857666016,31.461200714111328,21.29731750488281,50.847198486328125,82.81468200683594,150.2969970703125,35.82175827026367,0.0,0.0,72.84750366210938,29.092029571533203,230.1331024169922,34.577823638916016,36.33729934692383,27.07064437866211
742,18,22,30.863800048828125,22.928773880004883,41.45489883422852,16.752187728881836,25.97780036926269,12.944493293762209,30.6343994140625,59.89362335205078,142.78909301757812,28.375886917114254,0.0,0.0,68.956298828125,31.657167434692383,235.80679321289065,32.30144119262695,31.400400161743164,22.936981201171875
743,18,23,19.98760032653809,11.67072582244873,29.87619972229004,9.706558227539062,18.581100463867188,7.393417835235596,20.593799591064453,38.61249542236328,138.15780639648438,18.71112823486328,0.0,0.0,41.12810134887695,18.47800064086914,168.28280639648438,39.0473747253418,20.5,11.677679061889648
744,18,24,16.184200286865234,7.466409206390381,26.10540008544922,7.229183197021484,14.978599548339844,4.935478210449219,7.755199909210205,18.953760147094727,131.8542938232422,9.441030502319336,0.0,0.0,37.164798736572266,13.124878883361816,163.73800659179688,40.46404266357422,16.70039939880371,7.475067615509033
745,18,25,19.6481990814209,6.0990519523620605,30.824800491333008,6.107004642486572,18.63260078430176,4.098319053649902,7.581999778747559,16.46554183959961,131.77420043945312,8.208325386047363,0.0,0.0,43.15230178833008,9.07595157623291,203.31629943847656,30.33623504638672,20.153400421142575,6.128039360046387
746,18,26,21.965999603271484,9.022884368896484,33.58300018310547,8.775176048278809,21.27739906311035,8.073478698730469,7.768199920654297,21.95754051208496,131.87109375,10.941813468933104,0.0,0.0,50.36159896850586,11.321451187133787,227.3096923828125,27.405202865600582,22.495100021362305,9.02086353302002
747,18,27,52.652000427246094,60.05202865600586,61.7484016418457,56.83687210083008,49.355899810791016,57.20084762573242,64.39189910888672,84.19570922851562,154.74209594726562,34.09510803222656,0.0,0.0,75.98100280761719,57.25091552734375,214.2207946777344,33.841434478759766,53.1426010131836,59.984352111816406
748,18,28,37.78459930419922,43.68453598022461,47.33110046386719,40.49362182617188,35.227901458740234,39.02832794189453,37.70769882202149,67.1006088256836,144.48680114746094,27.83174514770508,0.0,0.0,66.30609893798828,43.17673873901367,228.96310424804688,28.51555633544922,38.303199768066406,43.66510391235352
749,18,29,26.1781005859375,13.683441162109377,37.682899475097656,13.130040168762209,25.79150009155273,12.139202117919922,17.032800674438477,30.353191375732425,136.47030639648438,15.05380630493164,0.0,0.0,54.21730041503906,16.618980407714844,224.68539428710935,31.806385040283203,26.70359992980957,13.68490982055664
750,18,30,19.794300079345703,5.602748394012451,29.874500274658203,5.154469013214111,18.71220016479492,3.37036657333374,12.205400466918944,20.298173904418945,134.07179260253906,10.112014770507812,0.0,0.0,41.789398193359375,10.4077787399292,192.0290985107422,37.293365478515625,20.316499710083008,5.595795631408691
751,18,31,26.765899658203125,10.36113452911377,36.18989944458008,9.119223594665527,26.042400360107425,7.861857414245605,36.16619873046875,36.93888854980469,145.52099609375,16.273880004882812,0.0,0.0,49.60359954833984,13.705577850341797,187.22900390625,32.30498504638672,27.28689956665039,10.35825252532959
752,18,32,37.05350112915039,20.698976516723636,48.48870086669922,16.50815773010254,37.01290130615234,16.70928382873535,58.23260116577149,70.72840881347656,152.18760681152344,25.679622650146484,0.0,0.0,66.86979675292969,24.34442901611328,206.87240600585935,32.742767333984375,37.55879974365234,20.6846923828125
753,18,33,30.280799865722656,8.857637405395508,41.84130096435547,6.7650065422058105,28.90920066833496,5.533530235290527,34.03139877319336,32.98919677734375,144.94810485839844,16.44015884399414,0.0,0.0,66.6719970703125,12.34827995300293,219.2368927001953,24.34992790222168,30.790599822998047,8.855256080627441
754,18,34,26.91900062561035,8.399478912353516,39.589500427246094,7.078826904296875,25.987699508666992,5.4382853507995605,17.64550018310547,26.327760696411133,136.7884979248047,13.117368698120115,0.0,0.0,63.10390090942383,13.320154190063477,228.11070251464844,22.11688995361328,27.44849967956543,8.406018257141113
755,18,35,30.02300071716309,17.95224380493164,40.78570175170898,14.40096378326416,28.296499252319336,13.35963249206543,37.46160125732422,58.796875,145.07789611816406,24.35420227050781,0.0,0.0,63.96969985961914,21.87042236328125,205.8085021972656,32.879032135009766,30.540700912475582,17.956724166870117
756,18,36,45.79890060424805,42.99733352661133,52.024200439453125,28.79641532897949,34.916900634765625,21.309223175048828,60.64910125732422,77.51151275634766,155.11700439453125,32.99370193481445,0.0,0.0,93.76709747314452,57.94606018066406,223.15919494628903,33.34507751464844,46.30390167236328,42.9892692565918
757,18,37,36.61399841308594,24.24142265319824,44.518699645996094,16.618623733520508,29.536300659179688,11.018415451049805,49.660099029541016,58.190391540527344,152.37759399414062,27.86515617370605,0.0,0.0,75.29219818115234,35.99039459228516,209.1707000732422,32.60688400268555,37.12580108642578,24.2415828704834
758,18,38,52.54880142211914,22.00869369506836,61.68239974975586,14.559627532958984,38.27730178833008,10.821433067321776,81.06610107421875,76.05731201171875,155.14669799804688,44.263092041015625,0.0,0.0,111.56849670410156,43.833927154541016,232.3105926513672,53.20553207397461,53.065799713134766,22.001020431518555
759,18,39,56.962890625,24.01153945922852,68.12755584716797,15.866769790649414,41.63600158691406,16.296009063720703,67.13355255126953,57.81098556518555,159.83644104003906,25.452585220336918,0.0,0.0,131.2182159423828,22.92548179626465,253.50244140625,7.881102085113525,57.47577667236328,24.001983642578125
760,19,0,86.85289764404297,38.282840728759766,80.24169921875,32.64508056640625,62.47380065917969,32.610389709472656,195.57229614257807,75.57649993896484,201.42100524902344,38.221710205078125,0.0,0.0,145.9604949951172,33.039093017578125,198.02420043945312,36.95646286010742,87.34619903564453,38.27582550048828
761,19,1,90.01629638671875,31.230714797973636,78.44770050048828,25.73767852783203,62.734500885009766,25.116735458374023,223.7675018310547,60.9838981628418,188.35659790039065,38.824440002441406,0.0,0.0,156.2720947265625,35.205406188964844,164.14920043945312,36.4899787902832,90.52200317382812,31.214473724365234
762,19,2,72.05909729003906,36.71134567260742,67.06009674072266,27.112611770629883,49.370601654052734,26.44100570678711,155.7480010986328,95.07115173339844,185.9915008544922,39.81153869628906,0.0,0.0,132.05349731445312,39.03091430664063,205.05490112304688,42.00435256958008,72.57630157470703,36.69508361816406
763,19,3,61.20560073852539,37.6002197265625,61.23130035400391,21.17749786376953,39.52320098876953,18.885351181030277,103.87000274658205,93.46971893310548,172.10690307617188,37.75642776489258,0.0,0.0,125.38829803466795,46.24965286254883,235.19000244140625,30.90951919555664,61.71039962768555,37.60053253173828
764,19,4,59.36460113525391,33.84786605834961,59.72700119018555,21.644853591918945,36.7400016784668,20.27977752685547,98.58290100097656,86.48136901855469,175.9333953857422,42.333229064941406,0.0,0.0,132.86000061035156,50.39098358154297,245.26890563964844,17.061752319335938,59.88930130004883,33.82063293457031
765,19,5,135.77059936523438,62.4318733215332,128.01429748535156,61.594200134277344,114.51830291748048,64.3831558227539,237.75030517578125,53.39286804199219,149.881103515625,46.56657028198242,0.0,0.0,165.70379638671875,41.31316375732422,183.76150512695312,47.19984817504883,136.2301025390625,62.31602478027344
766,19,6,103.8595962524414,60.4629020690918,99.3560028076172,55.88749694824219,82.6615982055664,56.97590637207031,222.9875946044922,59.73884963989258,173.48980712890625,49.6795539855957,0.0,0.0,139.07359313964844,48.134525299072266,173.6840057373047,60.77347183227539,104.34100341796876,60.37845230102539
767,19,7,104.22450256347656,52.47861862182617,93.3852996826172,44.69022750854492,74.39720153808594,43.80878829956055,212.73599243164065,66.618408203125,187.068603515625,43.91665649414063,0.0,0.0,160.3166961669922,43.30454254150391,193.4499969482422,42.479522705078125,104.72789764404295,52.43410873413086
768,19,8,73.15519714355469,40.72331619262695,71.64330291748047,32.136131286621094,52.87160110473633,32.508548736572266,146.7559051513672,96.31610107421876,175.3325958251953,40.47311782836914,0.0,0.0,127.80860137939452,32.82851028442383,210.6663055419922,44.93063735961914,73.68440246582031,40.7144775390625
769,19,9,76.99980163574219,34.395198822021484,73.20790100097656,30.05910301208496,56.12200164794922,30.38736724853516,179.2947998046875,78.49613189697266,200.6875,35.792259216308594,0.0,0.0,134.99600219726562,28.70651626586914,198.3291015625,36.580753326416016,77.51899719238281,34.37733459472656
770,19,10,67.91020202636719,25.914724349975582,64.06590270996094,20.934144973754883,48.93479919433594,21.78725242614746,181.4102935791016,78.57945251464844,197.32769775390625,37.362083435058594,0.0,0.0,129.5010986328125,26.17329978942871,174.11729431152344,36.75199890136719,68.42340087890625,25.908653259277344
771,19,11,78.40470123291016,36.8125114440918,72.03820037841797,32.266334533691406,57.15230178833008,32.335411071777344,201.11959838867188,75.7109375,189.49710083007807,41.45048904418945,0.0,0.0,139.44509887695312,31.62587547302246,165.6707000732422,40.11094665527344,78.92780303955078,36.78956604003906
772,19,12,100.26409912109376,46.11271286010742,92.04740142822266,40.86567306518555,74.16590118408203,37.78009796142578,221.15370178222656,64.17334747314453,183.9983062744141,40.760990142822266,0.0,0.0,146.4951934814453,36.57659149169922,176.73370361328125,43.149600982666016,100.76349639892578,46.086673736572266
773,19,13,102.83399963378906,53.11393737792969,91.22560119628906,47.426544189453125,73.56659698486328,41.78509140014648,234.0458068847656,49.94995880126953,175.739501953125,41.2286262512207,0.0,0.0,149.72659301757812,45.96720886230469,161.1707000732422,52.199798583984375,103.34329986572266,53.079891204833984
774,19,14,88.9927978515625,33.45573043823242,76.24970245361328,31.36666488647461,62.07680130004883,30.455236434936523,241.37350463867188,39.97919464111328,175.66749572753906,40.55009841918945,0.0,0.0,146.05320739746094,30.49101829528809,137.5673065185547,37.69709396362305,89.506103515625,33.4170036315918
775,19,15,96.0063018798828,41.87026977539063,81.71710205078125,40.87793731689453,68.11100006103516,40.28662872314453,244.5648956298828,32.745662689208984,169.02330017089844,41.92726135253906,0.0,0.0,150.21510314941406,29.325733184814453,139.03660583496094,40.14481735229492,96.51229858398438,41.82503509521485
776,19,16,80.70909881591797,26.963727951049805,66.5863037109375,21.23650932312012,52.94319915771485,19.59906578063965,235.6376037597656,44.87727737426758,186.0861053466797,40.78604888916016,0.0,0.0,148.43829345703125,29.82557678222656,136.7971954345703,34.457130432128906,81.2134017944336,26.95207405090332
777,19,17,92.60350036621094,47.011474609375,81.29340362548828,41.85550308227539,64.69779968261719,36.26478958129883,225.0782012939453,55.9982795715332,188.1569061279297,40.69375991821289,0.0,0.0,150.0847930908203,40.89301300048828,161.95339965820312,42.366825103759766,93.10089874267578,46.95685577392578
778,19,18,75.44390106201172,28.03056907653809,67.74949645996094,22.08226776123047,51.67350006103516,21.15438270568848,200.21710205078125,68.72978973388672,203.75439453125,35.31093215942383,0.0,0.0,141.71420288085938,30.815359115600582,173.6999053955078,36.64230346679688,75.9729995727539,28.01310539245605
779,19,19,70.45469665527344,30.29776763916016,67.44989776611328,25.397127151489254,51.53770065307617,25.56968688964844,173.76510620117188,81.3533706665039,197.9792022705078,36.498779296875,0.0,0.0,133.77220153808594,32.25142288208008,190.1759033203125,39.65987396240234,70.96630096435547,30.266042709350582
780,19,20,57.391300201416016,27.939184188842773,57.58509826660156,20.14349365234375,42.54050064086914,19.5194149017334,132.36279296875,96.30121612548828,185.3417053222656,42.32839584350586,0.0,0.0,117.0990982055664,40.576171875,201.50289916992188,36.61479568481445,57.91419982910156,27.923023223876957
781,19,21,20.47130012512207,8.49470329284668,31.74930000305176,8.00348949432373,20.376100540161133,6.424005508422852,11.583900451660156,28.883960723876957,133.5388946533203,12.863494873046877,0.0,0.0,43.249298095703125,14.987853050231934,191.26870727539065,40.328948974609375,20.985200881958008,8.506185531616211
782,19,22,18.48859977722168,7.378852367401123,29.7268009185791,7.086534023284912,19.10460090637207,4.937880039215088,15.607099533081056,22.988252639770508,135.73280334472656,11.040045738220217,0.0,0.0,35.86140060424805,13.840412139892578,166.61109924316406,51.21150588989258,19.010799407958984,7.375383377075195
783,19,23,19.646499633789062,8.67076301574707,30.36050033569336,8.960309982299805,18.41080093383789,6.083423614501953,11.267800331115724,21.73502922058105,133.6168975830078,10.836121559143066,0.0,0.0,42.310001373291016,15.215160369873049,181.8417053222656,40.15141296386719,20.156099319458008,8.670670509338379
784,19,24,33.234100341796875,40.088645935058594,45.14730072021485,44.579811096191406,35.62910079956055,52.45394515991211,36.44469833374024,66.47801208496094,145.05349731445312,30.14235115051269,0.0,0.0,58.45009994506836,26.983875274658203,199.2093963623047,40.78885269165039,33.75699996948242,40.08521270751953
785,19,25,44.783599853515625,38.130462646484375,56.09550094604492,40.1291389465332,47.941200256347656,44.44941329956055,76.01029968261719,77.77046203613281,164.57000732421875,36.52356719970703,0.0,0.0,62.320499420166016,31.3887939453125,192.1116943359375,43.5351676940918,45.31710052490234,38.12975311279297
786,19,26,24.33799934387207,11.24605655670166,34.67300033569336,9.729957580566406,21.70949935913086,6.714961528778076,22.199499130249023,31.10685920715332,139.05709838867188,15.488649368286133,0.0,0.0,52.787899017333984,20.30056381225586,197.67779541015625,37.27830123901367,24.86409950256348,11.26982879638672
787,19,27,20.74020004272461,4.965651988983154,31.958999633789062,5.017441272735596,19.88809967041016,3.0107438564300537,10.76010036468506,18.541675567626957,133.35629272460938,9.233501434326172,0.0,0.0,44.88320159912109,10.185144424438477,200.7285003662109,31.56731605529785,21.260900497436523,4.9567155838012695
788,19,28,20.036399841308597,5.684617519378662,31.162900924682617,5.31693172454834,19.0049991607666,3.5544865131378174,7.038099765777588,16.200674057006836,131.50770568847656,8.073756217956543,0.0,0.0,48.7411003112793,10.393481254577637,218.67739868164065,35.29115295410156,20.56089973449707,5.69993782043457
789,19,29,23.18440055847168,13.092317581176758,34.08250045776367,12.24736213684082,21.460399627685547,8.908278465270996,9.623600006103516,24.25368309020996,132.79769897460938,12.086015701293944,0.0,0.0,50.618499755859375,19.35711669921875,218.2082061767578,29.35221672058105,23.69580078125,13.09454345703125
790,19,30,21.807100296020508,7.433497905731201,32.16519927978516,7.355086803436279,20.97529983520508,5.200239181518555,12.859100341796877,20.8132381439209,134.40330505371094,10.37144374847412,0.0,0.0,44.30820083618164,12.075835227966309,199.7324981689453,32.53646469116211,22.322999954223636,7.435527801513672
791,19,31,29.802499771118164,15.783963203430176,41.5890998840332,13.10871696472168,31.171899795532227,13.309911727905272,36.40019989013672,67.02904510498047,142.1009063720703,22.91711807250977,0.0,0.0,56.74039840698242,16.533016204833984,211.9904022216797,38.30008316040039,30.3356990814209,15.767251014709473
792,19,32,26.17449951171875,5.557179927825928,40.32339859008789,4.284438133239746,28.55990028381348,3.1990954875946045,19.26420021057129,23.457744598388672,137.59910583496094,11.691414833068848,0.0,0.0,58.065799713134766,9.170740127563477,225.9893951416016,28.283870697021484,26.6879997253418,5.541015625
793,19,33,25.4158992767334,5.14421272277832,38.06029891967773,4.882833957672119,26.3164005279541,3.4732537269592285,15.978099822998049,17.06321144104004,135.94940185546875,8.494294166564941,0.0,0.0,54.59410095214844,9.347295761108398,217.2942047119141,23.23415756225586,25.953100204467773,5.1365065574646
794,19,34,24.65080070495605,12.621736526489258,36.75279998779297,9.961219787597656,24.51580047607422,8.194153785705566,13.83180046081543,33.85036849975586,134.78939819335938,16.286161422729492,0.0,0.0,60.299598693847656,19.252065658569336,221.90660095214844,28.086050033569336,25.18610000610352,12.633308410644531
795,19,35,27.73600006103516,14.118494987487791,39.0166015625,10.99439525604248,25.711599349975582,8.189104080200195,23.95490074157715,41.2098274230957,139.7863006591797,19.828128814697266,0.0,0.0,65.19660186767578,22.63547706604004,217.6992034912109,30.61537742614746,28.26679992675781,14.116657257080078
796,19,36,51.96480178833008,46.4437141418457,56.661598205566406,32.718849182128906,40.16550064086914,26.27903938293457,77.5385971069336,81.65546417236328,159.99180603027344,31.361400604248047,0.0,0.0,94.44309997558594,55.57706832885742,212.32020568847656,36.54609298706055,52.47809982299805,46.43626022338867
797,19,37,47.709598541259766,45.188758850097656,55.68560028076172,30.691421508789062,37.83470153808594,25.28472328186035,54.11899948120117,77.67096710205078,149.34759521484375,28.53128433227539,0.0,0.0,97.35749816894533,51.62971115112305,237.72900390625,27.758907318115234,48.2057991027832,45.18349456787109
798,19,38,34.949501037597656,16.54779624938965,45.6161003112793,12.64609432220459,30.089000701904297,9.322836875915527,44.32350158691406,50.61488723754883,149.90789794921875,24.58733558654785,0.0,0.0,79.97530364990234,29.515647888183597,220.31570434570312,31.70769691467285,35.45050048828125,16.54934310913086
799,19,39,35.86888885498047,20.26203155517578,44.54399871826172,14.106959342956545,30.352888107299805,10.718411445617676,55.77399826049805,56.61687850952149,155.4177703857422,27.082639694213867,0.0,0.0,77.59266662597656,32.623416900634766,209.7675628662109,31.015949249267575,36.39177703857422,20.264562606811523
800,20,0,77.7229995727539,43.60893630981445,74.23030090332031,33.465904235839844,53.63240051269531,34.30048751831055,149.27980041503906,95.50738525390624,184.7682037353516,41.57232666015625,0.0,0.0,140.22799682617188,44.98627471923828,221.5933074951172,37.19297790527344,78.23870086669922,43.58722305297852
801,20,1,74.86640167236328,38.81056594848633,71.44059753417969,33.00870513916016,55.00809860229492,34.6600456237793,165.5814971923828,91.91297912597656,190.0509033203125,41.822078704833984,0.0,0.0,128.42030334472656,37.44133377075195,200.36590576171875,41.82802963256836,75.37860107421875,38.77647018432617
802,20,2,85.41120147705078,42.24824905395508,79.52349853515625,39.036075592041016,63.39699935913086,40.52068710327149,196.72740173339844,73.91264343261719,195.93240356445312,40.04631423950195,0.0,0.0,141.1865997314453,30.60173797607422,188.98809814453125,41.16324615478516,85.90760040283203,42.20077133178711
803,20,3,77.28189849853516,33.63068389892578,71.31430053710938,28.61210060119629,55.4739990234375,29.839231491088867,185.83859252929688,77.46629333496094,200.24110412597656,37.40543746948242,0.0,0.0,139.24429321289062,31.994874954223636,191.70899963378903,39.17851638793945,77.81089782714844,33.59850311279297
804,20,4,72.15080261230469,35.46722412109375,68.1675033569336,26.71710205078125,48.61920166015625,25.797887802124023,151.08889770507812,88.88252258300781,189.2635040283203,38.492225646972656,0.0,0.0,136.36129760742188,41.21954727172852,215.74549865722656,42.08895492553711,72.67030334472656,35.45875930786133
805,20,5,82.4384994506836,54.05589294433594,77.33039855957031,41.66069030761719,57.47629928588867,40.21128082275391,154.9998016357422,98.3060302734375,176.60850524902344,42.39618682861328,0.0,0.0,137.05630493164062,52.34273910522461,211.0126037597656,42.13027191162109,82.95369720458984,54.03081512451172
806,20,6,87.3947982788086,53.972434997558594,83.89839935302734,46.46467971801758,65.58869934082031,46.041954040527344,188.24679565429688,83.91019439697266,184.40939331054688,44.39206314086914,0.0,0.0,135.61219787597656,50.52833557128906,195.0449981689453,55.84327697753906,87.9103012084961,53.915077209472656
807,20,7,88.29910278320312,46.8656005859375,74.59110260009766,25.80230712890625,49.44869995117188,21.799583435058597,163.30740356445312,95.800537109375,186.7384033203125,41.378299713134766,0.0,0.0,146.5323944091797,57.17774963378906,230.71690368652344,48.07345199584961,88.80819702148438,46.85749816894531
808,20,8,88.98979949951172,37.30183029174805,75.05860137939453,24.750789642333984,53.37739944458008,22.649524688720703,191.4503936767578,77.99820709228516,204.2678985595703,36.3173942565918,0.0,0.0,159.88180541992188,41.84818649291992,211.206298828125,39.33000564575195,89.50340270996094,37.28628921508789
809,20,9,80.90650177001953,39.62358474731445,77.44059753417969,33.60174560546875,59.9468002319336,32.504608154296875,185.36289978027344,79.74390411376953,198.94070434570312,38.41240692138672,0.0,0.0,135.33050537109375,35.68976974487305,193.6107940673828,34.856746673583984,81.427001953125,39.62472915649414
