cell_id,row,col,min_lon,min_lat,max_lon,max_lat,lat,lon,quadrant,model,split,fold_id,true_delta_builtup,true_delta_water,true_delta_other,pred_delta_builtup,pred_delta_water,pred_delta_other,unc_delta_builtup,unc_delta_water,abs_error_delta_builtup,abs_error_delta_water,true_change_flag,pred_change_flag,confidence_label
938,23,18,11.105871857569644,49.41562042689228,11.114855010410835,49.421464223505176,49.41854232519873,11.11036343399024,SW,Linear Regression,spatial_group_kfold,3,-0.06,-0.19,0.25,0.7498948041573721,0.14486407454822506,-0.8947588787055971,0.14837803963337534,0.06462496733698263,0.8098948041573721,0.3348640745482251,0,0,medium
939,23,19,11.114855010410835,49.41562042689228,11.123838163252032,49.421464223505176,49.41854232519873,11.119346586831433,SW,Linear Regression,spatial_group_kfold,3,0.2,0.0,-0.2,0.8307137482096517,0.2282046497931319,-1.0589183980027836,0.3794620851829849,0.07345625395773682,0.6307137482096516,0.2282046497931319,0,0,low
940,23,20,11.123838163252032,49.41562042689228,11.13282131609323,49.421464223505176,49.41854232519873,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,0.18,0.35,-0.53,0.8250110019486172,0.09316370519250983,-0.918174707141127,0.14553299856870272,0.10788906284884776,0.6450110019486173,0.25683629480749015,0,0,medium
941,23,21,11.13282131609323,49.41562042689228,11.141804468934424,49.421464223505176,49.41854232519873,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,0.91,0.0,-0.91,-0.8385964291027211,0.06476271129936209,0.7738337178033591,0.5358614826377893,0.258140643396959,1.7485964291027212,0.06476271129936209,0,0,low
942,23,22,11.141804468934424,49.41562042689228,11.15078762177562,49.421464223505176,49.41854232519873,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,10.02,0.08,-10.1,-0.9189427590582316,0.09546473702976635,0.8234780220284653,0.3240696447920622,0.09631005082686249,10.93894275905823,0.015464737029766348,1,0,low
943,23,23,11.15078762177562,49.41562042689228,11.159770774616817,49.421464223505176,49.41854232519873,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,0.71,0.0,-0.71,-0.24385075780109045,-0.03417650840114707,0.2780272662022375,0.368838666166203,0.10071695110449223,0.9538507578010904,0.03417650840114707,0,0,low
944,23,24,11.159770774616817,49.41562042689228,11.16875392745801,49.421464223505176,49.41854232519873,11.164262351037413,SE,Linear Regression,spatial_group_kfold,2,1.07,0.0,-1.07,-2.435298719417572,-0.08387520428091651,2.5191739236984887,0.7064332916112177,0.2983584727079016,3.5052987194175724,0.08387520428091651,1,1,low
945,23,25,11.16875392745801,49.41562042689228,11.177737080299204,49.421464223505176,49.41854232519873,11.173245503878608,SE,Linear Regression,spatial_group_kfold,2,0.26,0.0,-0.26,0.31975434801547203,0.008082432521069416,-0.32783678053654147,0.24302466872429931,0.04314427462351636,0.059754348015472025,0.008082432521069416,0,0,low
946,23,26,11.177737080299204,49.41562042689228,11.1867202331404,49.421464223505176,49.41854232519873,11.182228656719802,SE,Linear Regression,spatial_group_kfold,2,1.64,0.0,-1.64,0.497921818345855,0.03554855667385034,-0.5334703750197054,0.08619349401596553,0.010355328314605986,1.1420781816541448,0.03554855667385034,1,0,high
947,23,27,11.1867202331404,49.41562042689228,11.195703385981597,49.421464223505176,49.41854232519873,11.191211809560999,SE,Linear Regression,spatial_group_kfold,2,1.51,0.0,-1.51,2.5903577849054997,0.03982565399892837,-2.630183438904428,0.14349494888237865,0.08219817018940136,1.0803577849054997,0.03982565399892837,1,1,medium
948,23,28,11.195703385981597,49.41562042689228,11.204686538822791,49.421464223505176,49.41854232519873,11.200194962402193,SE,Linear Regression,spatial_group_kfold,2,2.49,0.29,-2.7800000000000002,1.5991614296721406,0.06701375181158872,-1.6661751814837293,0.1751169560950624,0.02162920496170792,0.8908385703278596,0.22298624818841126,1,1,medium
949,23,29,11.204686538822791,49.41562042689228,11.213669691663984,49.421464223505176,49.41854232519873,11.209178115243388,SE,Linear Regression,spatial_group_kfold,2,0.03,0.52,-0.55,0.09462545740981432,0.02583129254395323,-0.12045674995376754,0.11149857580826622,0.022340587334849504,0.06462545740981432,0.4941687074560468,0,0,high
950,23,30,11.213669691663984,49.41562042689228,11.22265284450518,49.421464223505176,49.41854232519873,11.218161268084582,SE,Linear Regression,spatial_group_kfold,1,0.0,0.21,-0.21,0.024292430130445575,0.13037731239521952,-0.1546697425256651,0.14482926054980536,0.04863791384241205,0.024292430130445575,0.07962268760478047,0,0,medium
951,23,31,11.22265284450518,49.41562042689228,11.231635997346377,49.421464223505176,49.41854232519873,11.227144420925779,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,0.030430510244998987,0.09949678668532469,-0.12992729693032368,0.11192362359403105,0.02959057347154418,0.030430510244998987,0.09949678668532469,0,0,high
952,23,32,11.231635997346377,49.41562042689228,11.240619150187571,49.421464223505176,49.41854232519873,11.236127573766975,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,0.1417746027615247,0.013192494218982893,-0.1549670969805076,0.13287403474742507,0.03625024763305273,0.1417746027615247,0.013192494218982893,0,0,medium
953,23,33,11.240619150187571,49.41562042689228,11.249602303028766,49.421464223505176,49.41854232519873,11.245110726608168,SE,Linear Regression,spatial_group_kfold,1,-0.02,0.0,0.02,-0.09039352564238035,0.0565586144078626,0.03383491123451775,0.11353277420135621,0.0321683508796634,0.07039352564238034,0.0565586144078626,0,0,high
954,23,34,11.249602303028766,49.41562042689228,11.258585455869962,49.421464223505176,49.41854232519873,11.254093879449364,SE,Linear Regression,spatial_group_kfold,1,-0.05,0.0,0.05,-0.09404089499380597,0.046841641309948244,0.047199253683857724,0.11003875419033712,0.03736981486979745,0.044040894993805965,0.046841641309948244,0,0,high
955,23,35,11.258585455869962,49.41562042689228,11.267568608711157,49.421464223505176,49.41854232519873,11.26307703229056,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.6760153549854139,0.21104389534124235,0.4649714596441715,0.2786876594302773,0.08537550344990325,0.6760153549854139,0.21104389534124235,0,0,low
956,23,36,11.267568608711157,49.41562042689228,11.276551761552351,49.421464223505176,49.41854232519873,11.272060185131753,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.3334412761527835,0.09929433585103999,0.23414694030174354,0.1764628759334272,0.035687637037382924,0.3334412761527835,0.09929433585103999,0,0,medium
957,23,37,11.276551761552351,49.41562042689228,11.285534914393548,49.421464223505176,49.41854232519873,11.28104333797295,SE,Linear Regression,spatial_group_kfold,1,0.38,0.0,-0.38,-0.08753431881535279,0.12043934678161468,-0.03290502796626189,0.14143970953721705,0.03715969946504407,0.4675343188153528,0.12043934678161468,0,0,medium
958,23,38,11.285534914393548,49.41562042689228,11.294518067234742,49.421464223505176,49.41854232519873,11.290026490814146,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.31198527047021074,0.13685989740242854,0.1751253730677822,0.1788406708131359,0.04353400731530825,0.31198527047021074,0.13685989740242854,0,0,medium
959,23,39,11.294518067234742,49.41562042689228,11.29856048601328,49.421464223505176,49.41854232519873,11.29653927662401,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.26580343171535237,0.06366800526183122,0.20213542645352114,0.17463419469319413,0.03792101587393683,0.26580343171535237,0.06366800526183122,0,0,medium
960,24,0,10.944175106428128,49.409775934413474,10.953158259269324,49.41562042689228,49.41269818065288,10.948666682848726,SW,Linear Regression,spatial_group_kfold,4,-0.4,-0.01,0.41000000000000003,0.11999075266891884,0.04866152650846937,-0.1686522791773882,0.20076082222571517,0.035263995195772925,0.5199907526689189,0.05866152650846937,0,0,low
961,24,1,10.953158259269324,49.409775934413474,10.96214141211052,49.41562042689228,49.41269818065288,10.957649835689923,SW,Linear Regression,spatial_group_kfold,4,-1.62,-0.05,1.6700000000000002,-0.2057045500388463,-0.01785955726718027,0.22356410730602658,0.2622897748986317,0.06024801850166942,1.4142954499611537,0.032140442732819734,1,0,low
962,24,2,10.96214141211052,49.409775934413474,10.971124564951715,49.41562042689228,49.41269818065288,10.966632988531117,SW,Linear Regression,spatial_group_kfold,4,-0.23,0.0,0.23,0.8762219074635615,-0.07943346441463216,-0.7967884430489294,0.15727178852103238,0.08245097595685492,1.1062219074635615,0.07943346441463216,0,0,medium
963,24,3,10.971124564951715,49.409775934413474,10.98010771779291,49.41562042689228,49.41269818065288,10.975616141372313,SW,Linear Regression,spatial_group_kfold,4,-0.26,0.0,0.26,0.6093193665584578,-0.06201963352827948,-0.5472997330301783,0.15586443724289759,0.04158163050697889,0.8693193665584578,0.06201963352827948,0,0,medium
964,24,4,10.98010771779291,49.409775934413474,10.989090870634104,49.41562042689228,49.41269818065288,10.984599294213506,SW,Linear Regression,spatial_group_kfold,4,-0.55,0.0,0.55,0.8547289684154586,-0.07552234173670394,-0.7792066266787547,0.12917918905913847,0.05410369532660737,1.4047289684154587,0.07552234173670394,0,0,medium
965,24,5,10.989090870634104,49.409775934413474,10.9980740234753,49.41562042689228,49.41269818065288,10.993582447054703,SW,Linear Regression,spatial_group_kfold,4,1.1,0.0,-1.1,0.6084302435869,0.05853384230074768,-0.6669640858876477,0.23047456283079654,0.028251799415875446,0.4915697564131001,0.05853384230074768,1,0,low
966,24,6,10.9980740234753,49.409775934413474,11.007057176316495,49.41562042689228,49.41269818065288,11.002565599895899,SW,Linear Regression,spatial_group_kfold,4,-0.77,0.0,0.77,1.4667523094163073,-0.048843473105170614,-1.4179088363111367,0.1776196943769086,0.0433942188269104,2.2367523094163073,0.048843473105170614,0,1,medium
967,24,7,11.007057176316495,49.409775934413474,11.01604032915769,49.41562042689228,49.41269818065288,11.011548752737092,SW,Linear Regression,spatial_group_kfold,4,3.71,0.0,-3.71,1.8606692017074422,0.044776392779968886,-1.9054455944874111,0.18813286526432352,0.06742233975543561,1.8493307982925578,0.044776392779968886,1,1,low
968,24,8,11.01604032915769,49.409775934413474,11.025023481998886,49.41562042689228,49.41269818065288,11.020531905578288,SW,Linear Regression,spatial_group_kfold,4,0.79,0.07,-0.8600000000000001,0.7239755113841099,-0.021587945359001867,-0.702387566025108,0.09482844406858483,0.06764331861534784,0.06602448861589016,0.09158794535900187,0,0,high
969,24,9,11.025023481998886,49.409775934413474,11.034006634840082,49.41562042689228,49.41269818065288,11.029515058419484,SW,Linear Regression,spatial_group_kfold,4,2.12,0.0,-2.12,1.4343357855896472,0.049441320342705125,-1.4837771059323523,0.1729127509049925,0.048817383982785394,0.6856642144103529,0.049441320342705125,1,1,medium
970,24,10,11.034006634840082,49.409775934413474,11.042989787681275,49.41562042689228,49.41269818065288,11.038498211260679,SW,Linear Regression,spatial_group_kfold,3,0.85,0.0,-0.85,2.5862558773205233,0.04987910502870273,-2.636134982349226,0.19702534291648613,0.018426378538827316,1.7362558773205232,0.04987910502870273,0,1,low
971,24,11,11.042989787681275,49.409775934413474,11.051972940522472,49.41562042689228,49.41269818065288,11.047481364101873,SW,Linear Regression,spatial_group_kfold,3,1.98,0.0,-1.98,1.3904930346061941,0.053396508148505356,-1.4438895427546994,0.10771793784211964,0.027328830699656394,0.5895069653938059,0.053396508148505356,1,1,high
972,24,12,11.051972940522472,49.409775934413474,11.060956093363668,49.41562042689228,49.41269818065288,11.05646451694307,SW,Linear Regression,spatial_group_kfold,3,1.57,-0.12,-1.4500000000000002,1.0612981210374999,0.08605923395692919,-1.1473573549944291,0.1801057725013786,0.036390796639833564,0.5087018789625002,0.20605923395692918,1,1,medium
973,24,13,11.060956093363668,49.409775934413474,11.069939246204862,49.41562042689228,49.41269818065288,11.065447669784266,SW,Linear Regression,spatial_group_kfold,3,-0.36,0.07,0.29,0.5358098731706828,0.14979695533276768,-0.6856068285034506,0.25864898651048074,0.11841818615777784,0.8958098731706828,0.07979695533276768,0,0,low
974,24,14,11.069939246204862,49.409775934413474,11.078922399046055,49.41562042689228,49.41269818065288,11.074430822625459,SW,Linear Regression,spatial_group_kfold,3,2.76,0.0,-2.76,1.6240246244699093,-0.005910402482633087,-1.6181142219872762,0.150685542192893,0.02203462103393096,1.1359753755300905,0.005910402482633087,1,1,medium
975,24,15,11.078922399046055,49.409775934413474,11.087905551887252,49.41562042689228,49.41269818065288,11.083413975466653,SW,Linear Regression,spatial_group_kfold,3,2.88,0.0,-2.88,1.212622545718165,0.04300357325741316,-1.2556261189755782,0.0970265681262247,0.011943982781780178,1.667377454281835,0.04300357325741316,1,1,high
976,24,16,11.087905551887252,49.409775934413474,11.096888704728448,49.41562042689228,49.41269818065288,11.09239712830785,SW,Linear Regression,spatial_group_kfold,3,0.42,0.0,-0.42,1.0243490409775755,0.18884646652699957,-1.213195507504575,0.3167584177439839,0.07156309294867184,0.6043490409775756,0.18884646652699957,0,1,low
977,24,17,11.096888704728448,49.409775934413474,11.105871857569644,49.41562042689228,49.41269818065288,11.101380281149046,SW,Linear Regression,spatial_group_kfold,3,2.25,0.0,-2.25,2.0302524846120953,0.03336219220438015,-2.0636146768164756,0.2202803005000177,0.028933217174700997,0.2197475153879047,0.03336219220438015,1,1,low
978,24,18,11.105871857569644,49.409775934413474,11.114855010410835,49.41562042689228,49.41269818065288,11.11036343399024,SW,Linear Regression,spatial_group_kfold,3,-0.66,0.1,0.56,2.019033418789471,0.06611893718236383,-2.085152355971835,0.15186210453693746,0.016849749648618982,2.679033418789471,0.03388106281763617,0,1,medium
979,24,19,11.114855010410835,49.409775934413474,11.123838163252032,49.41562042689228,49.41269818065288,11.119346586831433,SW,Linear Regression,spatial_group_kfold,3,1.5,0.09,-1.59,1.6960379314426313,0.04201863142060669,-1.738056562863238,0.12018244980443445,0.019924262792510115,0.19603793144263126,0.04798136857939331,1,1,high
980,24,20,11.123838163252032,49.409775934413474,11.13282131609323,49.41562042689228,49.41269818065288,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,2.33,0.0,-2.33,2.206174950529349,0.014822293376635168,-2.220997243905984,0.09488458329758974,0.031780504131808954,0.1238250494706512,0.014822293376635168,1,1,high
981,24,21,11.13282131609323,49.409775934413474,11.141804468934424,49.41562042689228,49.41269818065288,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,1.16,0.0,-1.16,2.2555703256901483,-0.08150333277802549,-2.1740669929121226,0.30822835956045636,0.15578909700690502,1.0955703256901483,0.08150333277802549,1,1,low
982,24,22,11.141804468934424,49.409775934413474,11.15078762177562,49.41562042689228,49.41269818065288,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,0.18,0.0,-0.18,1.5485413050476382,0.043098716501669014,-1.5916400215493072,0.4069897841862908,0.051910162421714166,1.3685413050476383,0.043098716501669014,0,1,low
983,24,23,11.15078762177562,49.409775934413474,11.159770774616817,49.41562042689228,49.41269818065288,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,0.18,0.0,-0.18,0.4059528890258614,0.008624092910107213,-0.41457698193596865,0.3970481109520052,0.07191335539035139,0.22595288902586141,0.008624092910107213,0,0,low
984,24,24,11.159770774616817,49.409775934413474,11.16875392745801,49.41562042689228,49.41269818065288,11.164262351037413,SE,Linear Regression,spatial_group_kfold,2,1.93,0.0,-1.93,-3.1970139993367557,0.09873168316731647,3.0982823161694393,1.525463590376026,0.6613633819889496,5.127013999336755,0.09873168316731647,1,1,low
985,24,25,11.16875392745801,49.409775934413474,11.177737080299204,49.41562042689228,49.41269818065288,11.173245503878608,SE,Linear Regression,spatial_group_kfold,2,2.73,0.0,-2.73,1.8897207842417814,-0.009039894548975096,-1.8806808896928062,0.18157074360934086,0.032220649810476586,0.8402792157582186,0.009039894548975096,1,1,medium
986,24,26,11.177737080299204,49.409775934413474,11.1867202331404,49.41562042689228,49.41269818065288,11.182228656719802,SE,Linear Regression,spatial_group_kfold,2,0.44,0.0,-0.44,-0.02299439871118647,0.053376623765556346,-0.030382225054369875,0.10197740612546054,0.03132473305865231,0.4629943987111865,0.053376623765556346,0,0,high
987,24,27,11.1867202331404,49.409775934413474,11.195703385981597,49.41562042689228,49.41269818065288,11.191211809560999,SE,Linear Regression,spatial_group_kfold,2,0.31,0.0,-0.31,-0.12700865629988478,0.1153766803650136,0.011631975934871183,0.20038230973058802,0.08585480177873035,0.4370086562998848,0.1153766803650136,0,0,low
988,24,28,11.195703385981597,49.409775934413474,11.204686538822791,49.41562042689228,49.41269818065288,11.200194962402193,SE,Linear Regression,spatial_group_kfold,2,-0.2,0.19,0.010000000000000009,-0.058975863159050235,0.1773986052728453,-0.11842274211379505,0.28869857730277587,0.10839792383527962,0.14102413684094978,0.012601394727154713,0,0,low
989,24,29,11.204686538822791,49.409775934413474,11.213669691663984,49.41562042689228,49.41269818065288,11.209178115243388,SE,Linear Regression,spatial_group_kfold,2,0.0,0.0,-0.0,0.2298564208238298,-0.012932519710823412,-0.21692390111300638,0.09749431135371249,0.07321782163415487,0.2298564208238298,0.012932519710823412,0,0,high
990,24,30,11.213669691663984,49.409775934413474,11.22265284450518,49.41562042689228,49.41269818065288,11.218161268084582,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.02053004690715121,0.0827925083397391,-0.06226246143258789,0.1772901271441124,0.08603146685073536,0.02053004690715121,0.0827925083397391,0,0,medium
991,24,31,11.22265284450518,49.409775934413474,11.231635997346377,49.41562042689228,49.41269818065288,11.227144420925779,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.09841386033824184,0.0691552774260096,0.02925858291223224,0.08319715794168844,0.029608106786515882,0.09841386033824184,0.0691552774260096,0,0,high
992,24,32,11.231635997346377,49.409775934413474,11.240619150187571,49.41562042689228,49.41269818065288,11.236127573766975,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.37954330735895525,0.04175866129976985,0.3377846460591854,0.10032386240368206,0.025225187816021684,0.37954330735895525,0.04175866129976985,0,0,high
993,24,33,11.240619150187571,49.409775934413474,11.249602303028766,49.41562042689228,49.41269818065288,11.245110726608168,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.4743725913957394,0.025580050748472787,0.4487925406472666,0.139501507204794,0.03364640713205303,0.4743725913957394,0.025580050748472787,0,0,medium
994,24,34,11.249602303028766,49.409775934413474,11.258585455869962,49.41562042689228,49.41269818065288,11.254093879449364,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.35811997166799014,0.013300411261998189,0.34481956040599193,0.11712414484717981,0.037139644826671245,0.35811997166799014,0.013300411261998189,0,0,high
995,24,35,11.258585455869962,49.409775934413474,11.267568608711157,49.41562042689228,49.41269818065288,11.26307703229056,SE,Linear Regression,spatial_group_kfold,1,0.55,0.0,-0.55,-0.8600257998939395,0.10755239986029894,0.7524734000336405,0.23794453399017293,0.04580248096057515,1.4100257998939396,0.10755239986029894,0,0,low
996,24,36,11.267568608711157,49.409775934413474,11.276551761552351,49.41562042689228,49.41269818065288,11.272060185131753,SE,Linear Regression,spatial_group_kfold,1,0.0,0.0,-0.0,-0.3606858260546435,0.06431098565817547,0.296374840396468,0.1566791590431873,0.04123416491153914,0.3606858260546435,0.06431098565817547,0,0,medium
997,24,37,11.276551761552351,49.409775934413474,11.285534914393548,49.41562042689228,49.41269818065288,11.28104333797295,SE,Linear Regression,spatial_group_kfold,1,0.17,0.0,-0.17,-0.2246339059777237,0.022981437945780295,0.20165246803194342,0.13015274686805173,0.030190646241903,0.39463390597772374,0.022981437945780295,0,0,medium
998,24,38,11.285534914393548,49.409775934413474,11.294518067234742,49.41562042689228,49.41269818065288,11.290026490814146,SE,Linear Regression,spatial_group_kfold,1,0.09,0.03,-0.12,-0.06730205591157346,0.12454990616351053,-0.05724785025193707,0.14572525031906783,0.03718260960737504,0.15730205591157345,0.09454990616351053,0,0,medium
999,24,39,11.294518067234742,49.409775934413474,11.29856048601328,49.41562042689228,49.41269818065288,11.29653927662401,SE,Linear Regression,spatial_group_kfold,1,3.07,0.0,-3.07,0.8365155601075327,-0.06871467338373285,-0.7678008867237999,0.15596269524275,0.052233368049178115,2.233484439892467,0.06871467338373285,1,0,medium
1000,25,0,10.944175106428128,49.40393074604676,10.953158259269324,49.409775934413474,49.406853340230114,10.948666682848726,SW,Linear Regression,spatial_group_kfold,4,0.0,0.0,-0.0,-1.0332442865380844,0.09615662724228137,0.9370876592958031,0.4383489958416169,0.12244727321897617,1.0332442865380844,0.09615662724228137,0,1,low
1001,25,1,10.953158259269324,49.40393074604676,10.96214141211052,49.409775934413474,49.406853340230114,10.957649835689923,SW,Linear Regression,spatial_group_kfold,4,-0.34,0.0,0.34,0.02274041413666833,-0.06722628006072644,0.04448586592405811,0.2589247197211861,0.056252701992468304,0.36274041413666835,0.06722628006072644,0,0,low
1002,25,2,10.96214141211052,49.40393074604676,10.971124564951715,49.409775934413474,49.406853340230114,10.966632988531117,SW,Linear Regression,spatial_group_kfold,4,0.38,0.0,-0.38,0.0752460596029409,-0.04086346231687104,-0.034382597286069856,0.3037822749121359,0.04037451375728167,0.3047539403970591,0.04086346231687104,0,0,low
1003,25,3,10.971124564951715,49.40393074604676,10.98010771779291,49.409775934413474,49.406853340230114,10.975616141372313,SW,Linear Regression,spatial_group_kfold,4,0.0,0.0,-0.0,-1.0230093539308207,0.18407988000959316,0.8389294739212275,0.4877190899362037,0.18118612555261931,1.0230093539308207,0.18407988000959316,0,1,low
1004,25,4,10.98010771779291,49.40393074604676,10.989090870634104,49.409775934413474,49.406853340230114,10.984599294213506,SW,Linear Regression,spatial_group_kfold,4,0.16,0.0,-0.16,0.2746144644493858,-0.09881553201089097,-0.17579893243849484,0.1503591131363108,0.05395405543519051,0.1146144644493858,0.09881553201089097,0,0,medium
1005,25,5,10.989090870634104,49.40393074604676,10.9980740234753,49.409775934413474,49.406853340230114,10.993582447054703,SW,Linear Regression,spatial_group_kfold,4,1.22,0.0,-1.22,1.2243624069307204,-0.05016952640467317,-1.1741928805260473,0.16022473190762773,0.04791748704076445,0.0043624069307204305,0.05016952640467317,1,1,medium
1006,25,6,10.9980740234753,49.40393074604676,11.007057176316495,49.409775934413474,49.406853340230114,11.002565599895899,SW,Linear Regression,spatial_group_kfold,4,-0.91,0.0,0.91,0.9604901178220759,-0.013476299425730537,-0.9470138183963454,0.1698581438174628,0.022573301444026674,1.8704901178220759,0.013476299425730537,0,0,medium
1007,25,7,11.007057176316495,49.40393074604676,11.01604032915769,49.409775934413474,49.406853340230114,11.011548752737092,SW,Linear Regression,spatial_group_kfold,4,2.35,0.0,-2.35,1.81112991688304,0.12659881692265215,-1.937728733805692,0.2972891595772241,0.08192172129877485,0.5388700831169602,0.12659881692265215,1,1,low
1008,25,8,11.01604032915769,49.40393074604676,11.025023481998886,49.409775934413474,49.406853340230114,11.020531905578288,SW,Linear Regression,spatial_group_kfold,4,-0.2,-0.02,0.22,0.12983664225155367,-0.04020678787352249,-0.08962985437803117,0.12218380858203642,0.08177236986877767,0.3298366422515537,0.02020678787352249,0,0,high
1009,25,9,11.025023481998886,49.40393074604676,11.034006634840082,49.409775934413474,49.406853340230114,11.029515058419484,SW,Linear Regression,spatial_group_kfold,4,2.19,0.01,-2.1999999999999997,2.2911633837178247,-0.16510559585226006,-2.1260577878655647,0.22990078218657292,0.11320347300437048,0.10116338371782474,0.17510559585226007,1,1,low
1010,25,10,11.034006634840082,49.40393074604676,11.042989787681275,49.409775934413474,49.406853340230114,11.038498211260679,SW,Linear Regression,spatial_group_kfold,3,3.46,0.0,-3.46,2.905740640866157,-0.005644549688555102,-2.9000960911776015,0.2905914927221492,0.030542399267918238,0.5542593591338432,0.005644549688555102,1,1,low
1011,25,11,11.042989787681275,49.40393074604676,11.051972940522472,49.409775934413474,49.406853340230114,11.047481364101873,SW,Linear Regression,spatial_group_kfold,3,1.22,0.0,-1.22,1.565783624997729,0.044030734833735846,-1.609814359831465,0.18889189277259055,0.03265898245072619,0.3457836249977291,0.044030734833735846,1,1,low
1012,25,12,11.051972940522472,49.40393074604676,11.060956093363668,49.409775934413474,49.406853340230114,11.05646451694307,SW,Linear Regression,spatial_group_kfold,3,2.2,0.0,-2.2,1.4152347334925288,0.08998808463011085,-1.5052228181226397,0.1713615195919167,0.031658005634258454,0.7847652665074714,0.08998808463011085,1,1,medium
1013,25,13,11.060956093363668,49.40393074604676,11.069939246204862,49.409775934413474,49.406853340230114,11.065447669784266,SW,Linear Regression,spatial_group_kfold,3,3.43,0.12,-3.5500000000000003,0.6274050272431563,0.1266709871518112,-0.7540760143949674,0.20746598895492147,0.10573613620086013,2.802594972756844,0.006670987151811192,1,0,low
1014,25,14,11.069939246204862,49.40393074604676,11.078922399046055,49.409775934413474,49.406853340230114,11.074430822625459,SW,Linear Regression,spatial_group_kfold,3,0.51,-0.05,-0.46,0.4766322424109953,0.00894879492371112,-0.4855810373347064,0.05733370408264423,0.014908026747236423,0.03336775758900473,0.05894879492371112,0,0,high
1015,25,15,11.078922399046055,49.40393074604676,11.087905551887252,49.409775934413474,49.406853340230114,11.083413975466653,SW,Linear Regression,spatial_group_kfold,3,0.86,0.0,-0.86,2.488884275252758,0.04288189091326966,-2.531766166166028,0.19380849409339637,0.0204053738634127,1.6288842752527581,0.04288189091326966,0,1,low
1016,25,16,11.087905551887252,49.40393074604676,11.096888704728448,49.409775934413474,49.406853340230114,11.09239712830785,SW,Linear Regression,spatial_group_kfold,3,1.84,0.0,-1.84,1.2102129819396077,0.051776399922662336,-1.26198938186227,0.12557810598390548,0.0128840014525169,0.6297870180603924,0.051776399922662336,1,1,high
1017,25,17,11.096888704728448,49.40393074604676,11.105871857569644,49.409775934413474,49.406853340230114,11.101380281149046,SW,Linear Regression,spatial_group_kfold,3,-2.4,0.0,2.4,2.0113797775248585,0.055605980695616036,-2.0669857582204747,0.181324198822265,0.021397206301913538,4.411379777524859,0.055605980695616036,1,1,medium
1018,25,18,11.105871857569644,49.40393074604676,11.114855010410835,49.409775934413474,49.406853340230114,11.11036343399024,SW,Linear Regression,spatial_group_kfold,3,-0.28,0.0,0.28,1.7716272434467017,0.1114965627375967,-1.8831238061842985,0.12487885323362788,0.03356335612303791,2.0516272434467018,0.1114965627375967,0,1,high
1019,25,19,11.114855010410835,49.40393074604676,11.123838163252032,49.409775934413474,49.406853340230114,11.119346586831433,SW,Linear Regression,spatial_group_kfold,3,0.2,0.0,-0.2,1.8784631316806053,0.0724712974911102,-1.9509344291717154,0.14413733628781994,0.016705387745606613,1.6784631316806053,0.0724712974911102,0,1,medium
1020,25,20,11.123838163252032,49.40393074604676,11.13282131609323,49.409775934413474,49.406853340230114,11.12832973967263,SE,Linear Regression,spatial_group_kfold,2,0.46,0.0,-0.46,1.7015035357958306,0.0910447507328693,-1.7925482865287,0.16187555090049632,0.016041857387318614,1.2415035357958306,0.0910447507328693,0,1,medium
1021,25,21,11.13282131609323,49.40393074604676,11.141804468934424,49.409775934413474,49.406853340230114,11.137312892513826,SE,Linear Regression,spatial_group_kfold,2,1.31,0.0,-1.31,1.1264258747822908,0.14283148281776634,-1.2692573576000572,0.33968257617216446,0.07061883151209902,0.18357412521770922,0.14283148281776634,1,1,low
1022,25,22,11.141804468934424,49.40393074604676,11.15078762177562,49.409775934413474,49.406853340230114,11.146296045355022,SE,Linear Regression,spatial_group_kfold,2,4.17,0.0,-4.17,1.3578590192889552,0.10837816219118665,-1.4662371814801418,0.20886384687385776,0.04205928690951701,2.8121409807110447,0.10837816219118665,1,1,low
1023,25,23,11.15078762177562,49.40393074604676,11.159770774616817,49.409775934413474,49.406853340230114,11.155279198196219,SE,Linear Regression,spatial_group_kfold,2,1.28,0.0,-1.28,-0.11722442787078335,-0.013061397632541135,0.1302858255033245,0.4384712797479763,0.10131565052731115,1.3972244278707833,0.013061397632541135,1,0,low
